SimID,featgentime,Zcross12,Zcross13,Zcross23,maxj,maxk,maxi1,maxi2,maxstrength,secondres,tlyap,EMmed12,EMmax12,EMdrift12,capseculartscale12,EMdetrendedstd12,EMrollingstd12,DiffcoeffEM12,medvarEM12,Zmed12,Zmax12,Zdetrendedstd12,Zrollingstd12,DiffcoeffZ12,medvarZ12,Zcomdrift12,Zcomrollingstd12,phiZcomdrift12,phiZcomrollingstd12,Zstardrift12,Zstarrollingstd12,Zcosphistd12,medZcosphi12,EMmed23,EMmax23,EMdrift23,capseculartscale23,EMdetrendedstd23,EMrollingstd23,DiffcoeffEM23,medvarEM23,Zmed23,Zmax23,Zdetrendedstd23,Zrollingstd23,DiffcoeffZ23,medvarZ23,Zcomdrift23,Zcomrollingstd23,phiZcomdrift23,phiZcomrollingstd23,Zstardrift23,Zstarrollingstd23,Zcosphistd23,medZcosphi23
15,10.6960508823,0.160541050623,0.406461188388,0.21190128314,5.0,1.0,1.0,2.0,0.0206600970658,0.706952197979,102483.270431,0.248846141234,0.27928463623,0.0034757817879,1.0,0.0606899662476,0.0608240989706,-4.35329030321e-11,0.000181645311156,0.179210635658,0.197822691062,0.0540476712537,0.0542238176791,5.83246478612e-11,7.75148743951e-05,0.985724739498,0.282638390317,5.13602431128,1.91274229355,0.189606584036,0.126149167583,0.00880783198397,-0.178435212222,0.173097913571,0.19671845771,0.00088893706376,1.0,0.0610130944792,0.0611262168675,-1.09812446085e-10,0.000124782649926,0.11791008394,0.132873653872,0.0650792678313,0.0653302247322,-3.3823874282e-11,6.44055688108e-05,0.896993849857,0.34203458428,5.20471648578,2.03850470811,0.183818939281,0.144073783588,0.00805787803335,-0.116792288054
16,10.6237399578,0.160541050623,0.406461188388,0.21190128314,5.0,1.0,1.0,2.0,0.0206600970658,0.706952197979,-3796018.50201,0.248846141234,0.27928463623,0.0034757817879,1.0,0.0606899662476,0.0608240989706,-4.35329030321e-11,0.000181645311156,0.179210635658,0.197822691062,0.0540476712537,0.0542238176791,5.83246478612e-11,7.75148743951e-05,0.985724739498,0.282638390317,5.13602431128,1.91274229355,0.189606584036,0.126149167583,0.00880783198397,-0.178435212222,0.173097913571,0.19671845771,0.00088893706376,1.0,0.0610130944792,0.0611262168675,-1.09812446085e-10,0.000124782649926,0.11791008394,0.132873653872,0.0650792678313,0.0653302247322,-3.3823874282e-11,6.44055688108e-05,0.896993849857,0.34203458428,5.20471648578,2.03850470811,0.183818939281,0.144073783588,0.00805787803335,-0.116792288054
17,10.6283810139,0.160541050623,0.406461188388,0.21190128314,5.0,1.0,1.0,2.0,0.0206600970658,0.706952197979,193629.225294,0.248846141234,0.27928463623,0.0034757817879,1.0,0.0606899662476,0.0608240989706,-4.35329030321e-11,0.000181645311156,0.179210635658,0.197822691062,0.0540476712537,0.0542238176791,5.83246478612e-11,7.75148743951e-05,0.985724739498,0.282638390317,5.13602431128,1.91274229355,0.189606584036,0.126149167583,0.00880783198397,-0.178435212222,0.173097913571,0.19671845771,0.00088893706376,1.0,0.0610130944792,0.0611262168675,-1.09812446085e-10,0.000124782649926,0.11791008394,0.132873653872,0.0650792678313,0.0653302247322,-3.3823874282e-11,6.44055688108e-05,0.896993849857,0.34203458428,5.20471648578,2.03850470811,0.183818939281,0.144073783588,0.00805787803335,-0.116792288054
18,10.6135411263,0.160541050623,0.406461188388,0.21190128314,5.0,1.0,1.0,2.0,0.0206600970658,0.706952197979,262285.159463,0.248846141234,0.27928463623,0.0034757817879,1.0,0.0606899662476,0.0608240989706,-4.35329030321e-11,0.000181645311156,0.179210635658,0.197822691062,0.0540476712537,0.0542238176791,5.83246478612e-11,7.75148743951e-05,0.985724739498,0.282638390317,5.13602431128,1.91274229355,0.189606584036,0.126149167583,0.00880783198397,-0.178435212222,0.173097913571,0.19671845771,0.00088893706376,1.0,0.0610130944792,0.0611262168675,-1.09812446085e-10,0.000124782649926,0.11791008394,0.132873653872,0.0650792678313,0.0653302247322,-3.3823874282e-11,6.44055688108e-05,0.896993849857,0.34203458428,5.20471648578,2.03850470811,0.183818939281,0.144073783588,0.00805787803335,-0.116792288054
19,10.7372171879,0.160541050623,0.406461188388,0.21190128314,5.0,1.0,1.0,2.0,0.0206600970658,0.706952197979,47659.4821801,0.248846141234,0.27928463623,0.0034757817879,1.0,0.0606899662476,0.0608240989706,-4.35329030321e-11,0.000181645311156,0.179210635658,0.197822691062,0.0540476712537,0.0542238176791,5.83246478612e-11,7.75148743951e-05,0.985724739498,0.282638390317,5.13602431128,1.91274229355,0.189606584036,0.126149167583,0.00880783198397,-0.178435212222,0.173097913571,0.19671845771,0.00088893706376,1.0,0.0610130944792,0.0611262168675,-1.09812446085e-10,0.000124782649926,0.11791008394,0.132873653872,0.0650792678313,0.0653302247322,-3.3823874282e-11,6.44055688108e-05,0.896993849857,0.34203458428,5.20471648578,2.03850470811,0.183818939281,0.144073783588,0.00805787803335,-0.116792288054
20,10.145813942,0.160541050623,0.406461188388,0.21190128314,5.0,1.0,1.0,2.0,0.0206600970658,0.706952197979,107250.086094,0.248846141234,0.27928463623,0.0034757817879,1.0,0.0606899662476,0.0608240989706,-4.35329030321e-11,0.000181645311156,0.179210635658,0.197822691062,0.0540476712537,0.0542238176791,5.83246478612e-11,7.75148743951e-05,0.985724739498,0.282638390317,5.13602431128,1.91274229355,0.189606584036,0.126149167583,0.00880783198397,-0.178435212222,0.173097913571,0.19671845771,0.00088893706376,1.0,0.0610130944792,0.0611262168675,-1.09812446085e-10,0.000124782649926,0.11791008394,0.132873653872,0.0650792678313,0.0653302247322,-3.3823874282e-11,6.44055688108e-05,0.896993849857,0.34203458428,5.20471648578,2.03850470811,0.183818939281,0.144073783588,0.00805787803335,-0.116792288054
21,10.6486020088,0.160541050623,0.406461188388,0.21190128314,5.0,1.0,1.0,2.0,0.0206600970658,0.706952197979,49327.1604339,0.248846141234,0.27928463623,0.0034757817879,1.0,0.0606899662476,0.0608240989706,-4.35329030321e-11,0.000181645311156,0.179210635658,0.197822691062,0.0540476712537,0.0542238176791,5.83246478612e-11,7.75148743951e-05,0.985724739498,0.282638390317,5.13602431128,1.91274229355,0.189606584036,0.126149167583,0.00880783198397,-0.178435212222,0.173097913571,0.19671845771,0.00088893706376,1.0,0.0610130944792,0.0611262168675,-1.09812446085e-10,0.000124782649926,0.11791008394,0.132873653872,0.0650792678313,0.0653302247322,-3.3823874282e-11,6.44055688108e-05,0.896993849857,0.34203458428,5.20471648578,2.03850470811,0.183818939281,0.144073783588,0.00805787803335,-0.116792288054
22,9.73536920547,0.160541050623,0.406461188388,0.21190128314,5.0,1.0,1.0,2.0,0.0206600970658,0.706952197979,24782.4528361,0.248846141234,0.27928463623,0.0034757817879,1.0,0.0606899662476,0.0608240989706,-4.35329030321e-11,0.000181645311156,0.179210635658,0.197822691062,0.0540476712537,0.0542238176791,5.83246478612e-11,7.75148743951e-05,0.985724739498,0.282638390317,5.13602431128,1.91274229355,0.189606584036,0.126149167583,0.00880783198397,-0.178435212222,0.173097913571,0.19671845771,0.00088893706376,1.0,0.0610130944792,0.0611262168675,-1.09812446085e-10,0.000124782649926,0.11791008394,0.132873653872,0.0650792678313,0.0653302247322,-3.3823874282e-11,6.44055688108e-05,0.896993849857,0.34203458428,5.20471648578,2.03850470811,0.183818939281,0.144073783588,0.00805787803335,-0.116792288054
23,10.7380020618,0.160541050623,0.406461188388,0.21190128314,5.0,1.0,1.0,2.0,0.0206600970658,0.706952197979,36245.3989744,0.248846141234,0.27928463623,0.0034757817879,1.0,0.0606899662476,0.0608240989706,-4.35329030321e-11,0.000181645311156,0.179210635658,0.197822691062,0.0540476712537,0.0542238176791,5.83246478612e-11,7.75148743951e-05,0.985724739498,0.282638390317,5.13602431128,1.91274229355,0.189606584036,0.126149167583,0.00880783198397,-0.178435212222,0.173097913571,0.19671845771,0.00088893706376,1.0,0.0610130944792,0.0611262168675,-1.09812446085e-10,0.000124782649926,0.11791008394,0.132873653872,0.0650792678313,0.0653302247322,-3.3823874282e-11,6.44055688108e-05,0.896993849857,0.34203458428,5.20471648578,2.03850470811,0.183818939281,0.144073783588,0.00805787803335,-0.116792288054
24,10.3270409107,0.160541050623,0.406461188388,0.21190128314,5.0,1.0,1.0,2.0,0.0206600970658,0.706952197979,204154.53037,0.248846141234,0.27928463623,0.0034757817879,1.0,0.0606899662476,0.0608240989706,-4.35329030321e-11,0.000181645311156,0.179210635658,0.197822691062,0.0540476712537,0.0542238176791,5.83246478612e-11,7.75148743951e-05,0.985724739498,0.282638390317,5.13602431128,1.91274229355,0.189606584036,0.126149167583,0.00880783198397,-0.178435212222,0.173097913571,0.19671845771,0.00088893706376,1.0,0.0610130944792,0.0611262168675,-1.09812446085e-10,0.000124782649926,0.11791008394,0.132873653872,0.0650792678313,0.0653302247322,-3.3823874282e-11,6.44055688108e-05,0.896993849857,0.34203458428,5.20471648578,2.03850470811,0.183818939281,0.144073783588,0.00805787803335,-0.116792288054
25,10.4484870434,0.160541050623,0.406461188388,0.21190128314,5.0,1.0,1.0,2.0,0.0206600970658,0.706952197979,216276.207396,0.248846141234,0.27928463623,0.0034757817879,1.0,0.0606899662476,0.0608240989706,-4.35329030321e-11,0.000181645311156,0.179210635658,0.197822691062,0.0540476712537,0.0542238176791,5.83246478612e-11,7.75148743951e-05,0.985724739498,0.282638390317,5.13602431128,1.91274229355,0.189606584036,0.126149167583,0.00880783198397,-0.178435212222,0.173097913571,0.19671845771,0.00088893706376,1.0,0.0610130944792,0.0611262168675,-1.09812446085e-10,0.000124782649926,0.11791008394,0.132873653872,0.0650792678313,0.0653302247322,-3.3823874282e-11,6.44055688108e-05,0.896993849857,0.34203458428,5.20471648578,2.03850470811,0.183818939281,0.144073783588,0.00805787803335,-0.116792288054
26,9.05497217178,0.160541050623,0.406461188388,0.21190128314,5.0,1.0,1.0,2.0,0.0206600970658,0.706952197979,107715.88839,0.248846141234,0.27928463623,0.0034757817879,1.0,0.0606899662476,0.0608240989706,-4.35329030321e-11,0.000181645311156,0.179210635658,0.197822691062,0.0540476712537,0.0542238176791,5.83246478612e-11,7.75148743951e-05,0.985724739498,0.282638390317,5.13602431128,1.91274229355,0.189606584036,0.126149167583,0.00880783198397,-0.178435212222,0.173097913571,0.19671845771,0.00088893706376,1.0,0.0610130944792,0.0611262168675,-1.09812446085e-10,0.000124782649926,0.11791008394,0.132873653872,0.0650792678313,0.0653302247322,-3.3823874282e-11,6.44055688108e-05,0.896993849857,0.34203458428,5.20471648578,2.03850470811,0.183818939281,0.144073783588,0.00805787803335,-0.116792288054
27,11.2032010555,0.160541050623,0.406461188388,0.21190128314,5.0,1.0,1.0,2.0,0.0206600970658,0.706952197979,213034.455299,0.248846141234,0.27928463623,0.0034757817879,1.0,0.0606899662476,0.0608240989706,-4.35329030321e-11,0.000181645311156,0.179210635658,0.197822691062,0.0540476712537,0.0542238176791,5.83246478612e-11,7.75148743951e-05,0.985724739498,0.282638390317,5.13602431128,1.91274229355,0.189606584036,0.126149167583,0.00880783198397,-0.178435212222,0.173097913571,0.19671845771,0.00088893706376,1.0,0.0610130944792,0.0611262168675,-1.09812446085e-10,0.000124782649926,0.11791008394,0.132873653872,0.0650792678313,0.0653302247322,-3.3823874282e-11,6.44055688108e-05,0.896993849857,0.34203458428,5.20471648578,2.03850470811,0.183818939281,0.144073783588,0.00805787803335,-0.116792288054
28,11.6253559589,0.160541050623,0.406461188388,0.21190128314,5.0,1.0,1.0,2.0,0.0206600970658,0.706952197979,95489.9542243,0.248846141234,0.27928463623,0.0034757817879,1.0,0.0606899662476,0.0608240989706,-4.35329030321e-11,0.000181645311156,0.179210635658,0.197822691062,0.0540476712537,0.0542238176791,5.83246478612e-11,7.75148743951e-05,0.985724739498,0.282638390317,5.13602431128,1.91274229355,0.189606584036,0.126149167583,0.00880783198397,-0.178435212222,0.173097913571,0.19671845771,0.00088893706376,1.0,0.0610130944792,0.0611262168675,-1.09812446085e-10,0.000124782649926,0.11791008394,0.132873653872,0.0650792678313,0.0653302247322,-3.3823874282e-11,6.44055688108e-05,0.896993849857,0.34203458428,5.20471648578,2.03850470811,0.183818939281,0.144073783588,0.00805787803335,-0.116792288054
29,10.3733940125,0.160541050623,0.406461188388,0.21190128314,5.0,1.0,1.0,2.0,0.0206600970658,0.706952197979,72147.1523149,0.248846141234,0.27928463623,0.0034757817879,1.0,0.0606899662476,0.0608240989706,-4.35329030321e-11,0.000181645311156,0.179210635658,0.197822691062,0.0540476712537,0.0542238176791,5.83246478612e-11,7.75148743951e-05,0.985724739498,0.282638390317,5.13602431128,1.91274229355,0.189606584036,0.126149167583,0.00880783198397,-0.178435212222,0.173097913571,0.19671845771,0.00088893706376,1.0,0.0610130944792,0.0611262168675,-1.09812446085e-10,0.000124782649926,0.11791008394,0.132873653872,0.0650792678313,0.0653302247322,-3.3823874282e-11,6.44055688108e-05,0.896993849857,0.34203458428,5.20471648578,2.03850470811,0.183818939281,0.144073783588,0.00805787803335,-0.116792288054
30,11.1997189522,0.160541050623,0.406461188388,0.21190128314,5.0,1.0,1.0,2.0,0.0206600970658,0.706952197979,202635.102339,0.248846141234,0.27928463623,0.0034757817879,1.0,0.0606899662476,0.0608240989706,-4.35329030321e-11,0.000181645311156,0.179210635658,0.197822691062,0.0540476712537,0.0542238176791,5.83246478612e-11,7.75148743951e-05,0.985724739498,0.282638390317,5.13602431128,1.91274229355,0.189606584036,0.126149167583,0.00880783198397,-0.178435212222,0.173097913571,0.19671845771,0.00088893706376,1.0,0.0610130944792,0.0611262168675,-1.09812446085e-10,0.000124782649926,0.11791008394,0.132873653872,0.0650792678313,0.0653302247322,-3.3823874282e-11,6.44055688108e-05,0.896993849857,0.34203458428,5.20471648578,2.03850470811,0.183818939281,0.144073783588,0.00805787803335,-0.116792288054
31,10.6937351227,0.160541050623,0.406461188388,0.21190128314,5.0,1.0,1.0,2.0,0.0206600970658,0.706952197979,233495.310735,0.248846141234,0.27928463623,0.0034757817879,1.0,0.0606899662476,0.0608240989706,-4.35329030321e-11,0.000181645311156,0.179210635658,0.197822691062,0.0540476712537,0.0542238176791,5.83246478612e-11,7.75148743951e-05,0.985724739498,0.282638390317,5.13602431128,1.91274229355,0.189606584036,0.126149167583,0.00880783198397,-0.178435212222,0.173097913571,0.19671845771,0.00088893706376,1.0,0.0610130944792,0.0611262168675,-1.09812446085e-10,0.000124782649926,0.11791008394,0.132873653872,0.0650792678313,0.0653302247322,-3.3823874282e-11,6.44055688108e-05,0.896993849857,0.34203458428,5.20471648578,2.03850470811,0.183818939281,0.144073783588,0.00805787803335,-0.116792288054
