,ID,Probability,Mean,Sigma,Mean_Error,Sigma_Error,Determinant
123,1913,0.1088332826444177,6.772447631622015,0.6205613825915713,0.020532017539469302,0.014267914696033985,8.582773588702308e-08
124,1918,0.18707411278956707,6.195914771755886,0.32365225129754926,0.010349754347577964,0.007064957780376336,5.344893613404265e-09
125,19197,0.12639795954470506,4.913386430205855,0.49195501834646166,0.015812368332669406,0.010944491061973056,2.994586364862742e-08
126,1922,0.1823771157529276,6.4155732900302125,0.3359443979351878,0.010562383495057342,0.007459770122964834,6.207890205922103e-09
127,1924,0.2446899792469962,6.434956061829759,0.24858607054068385,0.008061431165184969,0.005640251336640775,2.0666282531210507e-09
128,1928,0.15510416684270437,4.675104097486,0.3882564930943041,0.012591895798222376,0.008799671655386716,1.2268353701532605e-08
129,1929,0.1698455791384138,6.793446106370069,0.3598142268624697,0.0113614042283193,0.008039449319421414,8.336501585471964e-09
130,1942,0.11165747644496447,5.1137455328657255,0.5609009425375937,0.017664928645796177,0.012791546233598476,5.1031782479689105e-08
131,1943,0.1410064536742502,6.344585866041171,0.4382338803805079,0.01387924407439637,0.009778244686017078,1.8402504457775747e-08
132,1946,inf,5.122270300743715,0.01613917919722218,inf,inf,inf
133,1954,0.15199642834987823,6.961200517337391,0.42400521107006495,0.01356038231181025,0.009690478469518288,1.726822451997221e-08
134,1957,0.2607650579628002,4.652211895664785,0.230455816271097,0.007254719464964121,0.005238468520943413,1.4433408395673162e-09
135,19591,0.13056964908907265,6.180919430533701,0.4667560354242761,0.014550848317641779,0.010716076863853393,2.4293706106187996e-08
136,1971,0.0779539788964168,5.418234862997538,0.8265650914941823,0.025957452933220725,0.019211762721879216,2.485957665318051e-07
137,1979,0.01849808076895268,6.059747821688722,0.5085120903059107,0.011417585647131785,0.008249193139925422,8.871755287228568e-09
138,19898,0.1547589957364252,4.87330200945601,0.3892419287661866,0.012251920186314082,0.008743609702105847,1.1469938863878485e-08
139,1992,0.252161865302646,4.726605447963563,0.2511921630451271,0.007729976217641894,0.005592202853488924,1.8662208128205447e-09
140,1996,0.09856174308166214,4.8700507795557995,0.639440080285766,0.020085882322731792,0.014237032018725492,8.177749838429194e-08
141,1999,0.10906747431711487,6.380713903986136,0.5574558616404581,0.017331625391511726,0.012482711172637495,4.6717252392818896e-08
142,20041,0.15349366630891106,6.1662354980344,0.3967331890486527,0.012798570901484839,0.009018148585471246,1.332035942941674e-08
143,2008,0.1895919321968898,2.7360574640282973,0.45530242513077,0.01675593150709443,0.011495518540480096,3.709571767605757e-08
144,2010,0.013645318803320676,5.281603790473788,0.6882616995099394,0.015815031351083884,0.010855069999339741,2.9474223723567507e-08
145,2018,0.2013393548924979,6.201313058088663,0.3019034394391907,0.00961570533887253,0.006652741080925414,4.090547848363603e-09
146,2030,0.13984450494183873,6.333387521341236,0.43296738007085694,0.013804028049141033,0.00978119927997952,1.822775467820321e-08
147,2032,0.1657594095651629,5.326085304541161,0.36321198274946426,0.011828434406760825,0.008247150147166652,9.51519976295779e-09
148,2048,0.17773691869982566,5.413364227700137,0.3452619620011715,0.01086217532576964,0.007744257628356362,7.0719835628713995e-09
149,2059,0.08155620956447418,3.484401409774496,0.7279848585816224,0.02255168560475664,0.016485699579946476,1.3798959104007065e-07
