,Zcosphi,Zsinphi,Zcomcosphi,Zcomsinphi,Zstarcostheta,Zstarsintheta,dKprimecostheta1,dKprimesintheta1
5846,-0.042308550676567074,-0.0009458713915185098,0.017706730534848572,0.01685215338621721,-0.03568501849722216,-0.023134236317941696,6.321031523856967e-07,-9.478745601270111e-08
5848,0.005387991737432774,0.00509116765342396,0.01530865674246995,0.0639062369591656,-0.00025626584933689686,-0.0006620414690214134,0.002383422857890048,-0.0007075378486840067
5850,-0.02396676154336698,-0.015270366892583799,-0.0011628306281946902,-0.0003620370501700075,0.002405693961800124,0.003188206591107748,9.951080928490007e-05,-1.924283971296122e-05
5851,-0.01901530586001877,0.0048374100177582665,0.0650007772150343,-0.028320434017265465,-0.044932878361111026,-0.02209779761747212,-0.008731200535820645,0.0015948032288294293
5853,0.0010048585506206803,-0.0014142104009777464,0.0005353403582900096,0.00032885531089693826,-0.008674077285727902,0.011760844342556665,-0.0001944082016061619,-1.8388810978724354e-05
5854,-0.0008850576067140142,0.0007825422789464136,0.010339012552029772,-0.008949719608758474,0.020507179051849227,-0.01695612172772605,-0.005337203498235369,0.00015058744871026137
5855,-0.008220939584086423,-0.006710331282312785,0.0014663973892688762,0.03554122382730881,-0.013422818130066362,0.03757349180096531,-0.003024028452121094,-0.0014987387409376937
5858,-0.00807101979304614,-0.012609826705857426,0.007940748341740586,0.0012364918076711068,-0.016357425216692853,0.009762154608342077,-0.00013999471135097037,-2.6348850729892964e-05
5859,0.0704750769335048,0.04761847657379933,0.083130765092148,0.006745590716777438,-0.007393091792674234,0.079440965757233,0.004538527296227597,4.213845488581659e-05
5861,-0.0028035101636362165,0.012520766844132855,0.019397473703598445,-0.008996163004498651,-0.008678552766581546,0.03187664775781243,-0.007817759551568618,-0.0012087341221349859
5862,-0.019701422447953858,0.010094545736250154,-0.03238137568097504,0.01408907664462644,0.0003912449153595632,-0.0004713605221858673,-0.011251172606474522,0.00848321739522514
5864,0.024386092666387946,-0.009255765213830014,0.009245515836420708,0.01437931902918846,-0.03231532529171426,-0.0029302237182625406,-0.000581755152821647,-6.504019265846218e-05
5865,-0.005914007456392457,0.005766847760835809,-0.009132135601451753,-0.003360226015764865,-0.009251665797626357,-0.01319470281645789,-0.000765076703732165,0.0003313612987298431
5866,0.024836447658956526,-0.023823541464845645,-0.011228922808104981,0.006340944766701903,0.00019856736285347478,-0.00068501752775627,0.0033223983728608657,-0.00263725923795622
5868,-0.02279164006885904,-0.00010722721315534522,0.044697381778983976,0.03185733321758945,-0.006317767214596207,-0.021864374772521372,2.2597276128874466e-05,2.9432292528344247e-06
5869,-0.05939159300010652,-0.04954221483077787,0.006846139416160929,0.08096015180592432,0.05855178493923824,0.034131201658865636,0.002041791697133088,-0.00024494234741003325
5870,-0.003524659671355709,0.004424363639359331,-0.005795715560010884,-0.005938502916845151,0.030281809371584187,0.006158816628435312,-0.0025174160564161853,-0.0012157539356753304
5871,-0.0023946972072760066,0.007380792264954048,0.030348092057355856,0.02008218377515291,0.0008582471130648017,-0.00010098757161648224,0.00023746618903726385,9.536136436428315e-06
5874,-0.05313632453796351,-0.021273997230949686,-0.05518993092274112,-0.04106629185513439,-0.02651190436989733,-0.04335879138132736,0.0007527831865517651,0.00021745208804162052
5875,-0.01650767428173523,-0.015733585198979636,-0.002202450105012135,0.016928285236050118,-0.020415484198303344,-0.024225475252328706,-0.0034494972162959743,-0.0018198010530709036
5876,0.029736371196045584,0.04916188063577175,-0.024252843699527148,-0.08198358389005961,0.030169285287278264,-0.036262299513354766,0.004203564898321348,-0.00249865392731733
5877,-0.014152074598343375,-0.017011726323976524,0.01820683108985225,-0.013629575509603399,-0.0353614325438277,0.0005970547551558098,-0.006886579674968749,0.0019696673814363647
5878,-0.0043317298604957045,-0.0030344550869948073,0.029753143786877146,0.015997977803592807,-0.00013391314179031226,3.435088430819231e-05,0.0019351240494192544,0.00027109467721798513
5879,-0.005270560539977057,0.021115725563192456,0.0063745098216209045,0.013219058571164184,-0.08510587399053543,-0.08772824189794652,0.00046610560305319047,-0.004983316616506461
5880,-0.0785691490953291,-0.0011643600901401435,0.18664709097538743,-0.15700419987642583,-0.02163179651327548,0.07489798349674465,9.419971680207879e-06,-6.602710211088853e-06
5881,-0.023829233521697468,0.03729574585812948,0.09499929383346518,0.1363916335141958,-0.02416198562052771,-0.01350794443630888,0.0035559843318053977,-0.002157911083703791
5882,0.008236074521661087,0.001497758859881038,-0.004107520550679617,0.005670741165068216,0.013721798506590624,0.014882852900797222,-0.00045212579674128243,-0.00010663712710339776
5883,0.0003393428132354325,0.011079306231857522,0.005549170881981585,0.03050928884496599,-0.0024136838064347625,0.0024799972913232197,1.1031479428862177e-05,-5.6253191690489735e-06
5884,0.005337893032729684,0.010856699467154304,0.02560378748010541,-0.008396682278755712,-0.015418359133027547,-0.011486351929070927,-0.0001983983295435251,-0.0001936894824633072
5886,-0.026790509712647726,-0.002645554429951167,-0.0020074294168519555,0.027052318361568153,-0.010929454449984232,0.059902154057969705,-0.003405385256787262,0.001034880559175182
5890,-0.008335837944864042,-0.00337175354338896,-0.001418775974108501,0.000944416911004188,0.0277417929015596,0.001804462069932734,-0.003804745628715869,-0.0005404707310480047
5891,0.012159996858229893,0.01521349066656928,-0.031541060428635734,-1.0209744162478462e-05,9.987625075127581e-05,-0.012066746661740773,9.400752646137109e-05,-5.1756904905709586e-05
5892,-0.010610787523596107,-0.00863130940934845,-0.02191420424429462,0.027106681822693497,0.0011761952285770998,-0.014999805970443907,-6.008706009065161e-06,2.112444729707978e-06
5893,-0.11468990179007232,0.00979620882920716,0.006979635362268698,0.0035736759609105314,-0.1149067670874447,0.010637437148645547,-3.876125144810239e-05,3.083046842071561e-05
5894,0.032367172841674695,0.00734582996756312,-0.016409738649757543,-0.03495225927426297,-0.005409002489082721,-0.026177283737270973,0.0019910759015817326,8.591154991648916e-05
5896,-0.041201586122991976,-0.0035738051340271654,-0.004619165465500273,0.0004201844489157944,-0.007584242267826443,0.013668395159310644,0.010017739608372003,0.001827408874784749
5897,-0.09165800904621292,-0.009143049727627814,-0.019800527273213013,0.022252041901657728,-0.08167273165767248,0.042368507833889436,2.7707330683110978e-05,4.209634716702795e-05
5898,0.00010838780123842678,0.00033714272013542185,0.003463384772111282,-0.009856462545529432,0.022178542005470803,-0.03159406251783609,-0.0001876793102400821,-0.00023162353702132124
5899,0.04231800549131853,-0.09875855995068172,0.017319279010961475,0.0189885960065873,0.08099954761289425,-0.09179668652096573,-0.00984528750058867,-0.005436804993069985
5900,0.007134306969430475,0.015122667551511117,0.002246532518586627,-0.008842784982781777,-8.980373548123908e-05,-0.00040268652005359044,0.0008792709064032893,-0.0002103490438111612
5902,0.005248282957799461,-0.012532112596018722,0.04632326338153651,-0.08565595313980381,0.000814661182069063,-0.0007235939145194079,0.0034083445883330305,0.00018467474530654309
5904,-0.00686392317217568,-0.002490715919576738,-0.00550174699066592,-0.025151674458014014,-0.03820994427077134,-0.016277783475710735,-0.00228278756371501,0.001316044807897478
5905,-0.048549645039096166,-0.08599969128633207,-0.05882117738591417,0.13455451437764157,-0.03186056478106884,0.09695937064230731,-9.492040579963658e-05,7.485393115943068e-06
5908,-0.02013399161589425,-0.0042735031377291195,-0.015267738772862898,0.030992438308181113,0.0008739315379817423,0.0025129864598089557,1.4829319949680078e-05,-1.4698448871453637e-05
5909,-0.00954525257103387,-0.005181284055493745,0.005597469644005028,-0.013224380829415482,0.020114146921245444,0.027612648217211763,-0.004743542527029366,-0.002065981453350748
5913,0.013720836382948874,-0.006706991142691095,0.0010603106500934139,0.0011760936777963193,0.044961724975080136,-0.08652013959393862,-6.93873762388552e-05,-4.68045571828917e-05
5915,-0.004485510667492044,0.012883800907341708,-0.016356715578735626,-0.008784017706561488,-0.03510718044034777,0.005161736210065706,-0.0027831229108910968,0.0013423168574415556
5916,0.006493331097687844,0.03569515108033119,0.025076195841934205,0.022852519822885647,-0.03580578380785817,-0.012591256576837967,-4.189473306266738e-05,0.0002039846603305845
5918,0.0028965137074322403,0.0017744682168067286,-0.000489087242241329,-0.004496297902329776,3.6514309957843485e-06,-2.8798924844643114e-05,0.006790144067517382,0.0013966658320972815
5920,0.0036647486297630054,0.007256192622183749,0.0078012896286700495,-0.0016842073241696734,-5.3262570332316984e-05,-1.5832208605531917e-05,0.0012669333736288742,0.00022216664322049096
5921,-0.010870824615947846,0.0032540214893763226,-0.09327324152088001,-0.02263631262847178,-0.014829524790619237,0.0005681697858763223,-0.0003417256653931136,-2.6699700298622676e-05
5923,-0.014140802146764194,0.04125005343555899,0.0655934438829456,-0.013682082113400895,0.01305525121919076,-0.032756886434968636,0.0025301479989120962,-4.805073537450372e-05
5924,-0.05143402159593667,0.0035878830901897025,-0.030245661901976906,-0.028814335348655958,-0.04371757855997551,0.027910149266011226,7.236007454772301e-05,-3.0348863207729456e-05
5925,-0.014337875190517732,0.007822913443501592,-0.006683321845435613,0.05458858460620698,-0.028419732212840446,-0.023181558428035265,-0.006398064347884348,0.00014641751723218937
5929,0.027352814664384394,0.009949899373444433,0.004443199511538313,0.0047421578305678076,0.04812291547715851,0.0040320305556116815,-4.2761221460656446e-05,-2.603543622304365e-06
5930,0.03871999116270391,-0.006096672541364473,-0.019600552636092713,-0.011889267702442882,0.04823066785342083,0.018606354160717493,-0.002149048475350234,-0.0031390704201827648
5933,-0.010640397402920793,0.015466251136250183,0.0036627696895333434,0.007388494266356747,-0.02878607120823367,-0.002181802196619377,-0.002331311868705364,0.001842560194939707
5934,-0.1270563193307449,0.0059407941875771865,-0.009785735532844826,-0.02371468950451668,-0.08894092460008014,0.09226382009583672,-0.0005893494719313223,9.166790986950218e-07
5935,0.05697496036220592,0.019719037985942177,0.019536345998406486,-0.01600629936646427,0.004743914722599947,-0.02464923110271093,0.011882377876122436,0.002217494773953804
5936,0.015927952595522248,0.06484845216036642,-0.056299940877805904,0.07094686543380235,-0.043355946632213725,-0.019868047073302184,0.008482945747753224,-0.0028059854650352846
5939,-0.0027300166993642506,-0.015744428813700893,0.00364705404069265,0.028561696415092677,0.01565149680002576,-0.022042905302294608,-0.00299382148392115,-3.7921418118885155e-05
5941,-0.009554196134741112,0.006606532729451352,0.0025210084557096956,-0.0011072397676316424,0.008185903785814555,0.02162847995932871,-0.00044003685371145227,-5.61585514714209e-05
5942,0.0013533922022816273,-0.0015590563018824065,8.929843778716238e-08,0.00010717714231181745,0.015080249851507159,-0.03969285884326514,-0.00014165947805992805,-0.00010481644295372975
5945,0.01087398636036045,-0.011213833271176714,0.06094486937324451,-0.04010943909358203,0.0021641263165500736,-0.028966180284737554,-0.000993058022335989,0.0003454160633141335
5949,0.009593778226412396,0.06864269455659924,0.01757830764405657,-0.023357507264260374,0.02602098675686395,0.08696927047339144,-0.010232671691733601,0.0002999946553235618
5951,-0.017467963995740136,0.013668776895408984,0.014463219759490659,-0.006484549058322239,0.012645176351104516,-0.021190167574709807,-7.386076059983251e-05,5.1702644168075144e-05
5954,-0.008784326440222003,0.01138555428267668,-0.0024564637044196453,-0.010919224716681759,0.0017325115378623416,-0.06046868645920967,-5.259048973011227e-05,3.92205390482273e-05
5955,0.0016957615433309382,0.016335489373498817,-0.0017314420387474529,0.006672980478773309,0.00012226420171442543,-0.001239285071211116,0.0035015150060637317,-0.006783860544488265
5956,-0.014272966568117697,0.012361827443602981,0.00338071517405016,-0.005206907147807691,-0.014133276983197263,0.04186085128052284,-9.539235013986877e-05,-6.109164094086512e-07
5958,0.06637053179909352,0.029852252948254346,-0.021211558069500123,-0.006333764266647662,0.01518442438000857,-0.08181865489020963,-8.971574405968963e-05,0.00011203864480469233
5962,0.002343900776342802,0.003554044865348693,-0.004314567605888486,-0.007605572301814983,-0.00512309447534822,0.022334097618987175,-0.0041131320209773885,0.0007641040977693632
5965,0.022565197691370605,0.014510182637021564,0.01985515716135644,-0.03258879874303778,0.0029111096076858663,-0.05079710986025062,-0.005482797495975636,0.0003412910786364468
5966,-0.003234295372881688,0.002372592487113612,0.0035353260880682286,-0.006879613466734526,0.01651409483543702,0.012634891983849728,-0.005249835142944957,0.00010219703722713365
5967,0.0014575273792225049,-0.012331736059786066,-0.007518399741120491,0.013559397853489273,-0.00011822583071707267,-8.286708895745439e-05,0.0006012643227907497,0.0002842764441099289
5968,-0.011209474797433228,-0.0033293388508484926,0.019149986636251337,-0.014255462365822672,-0.0017896071973744244,-0.031005350030756947,-0.006933858367857565,-0.0009191598765206237
5970,-0.00785363489437324,0.016167752612209457,-0.002862472025088224,-0.0029968812280146877,-0.005101450326426076,0.0035554921264645293,0.002037017017228627,-0.0012110216113614322
5971,-0.0057468220706765995,0.005615072646508914,-0.020785789701244027,-0.003902938090450954,0.027976663613081345,0.006461211099605634,-0.0036010271632760803,0.0004880620646940849
5972,0.018669857955909155,-0.0011596225280046837,0.02230210250415279,0.0032568565373982724,,,0.006691203338180468,-0.0010069305099136242
5973,0.0006974833901321268,-0.0071191783131475525,-0.0037301800704510786,0.0021427449593777632,0.009573629363868161,0.018436345072591804,-0.0020209764511414474,0.0005103852823315557
5975,0.0006782480975785027,0.009366895585447088,-0.0030910451312328095,0.0019193831336953024,0.03034651672463917,0.02516404908339893,-0.0024919026295043456,-0.0018241535569932313
5977,-0.06231478291010782,-0.07639255173810325,-0.05195245696355938,-0.20331416264094193,0.07151011617914584,0.0879729723883439,-5.78999284213082e-05,-1.3847501812213864e-05
5979,-0.0028071522041308032,-0.04356308725842417,-0.04811543081050546,0.023158705895723636,-0.04302140137103098,-0.030114172824834144,-0.001954740436670172,0.0020262501290878305
5980,0.0027157535955448114,0.0128570081587613,-0.0029951732565843842,0.007695279196917513,-0.00020080925967946013,-2.6661840189708677e-05,0.0019378022157937151,0.0007112300905332949
5981,-0.013348693854222616,0.012080380158224534,-0.010301265614989983,-0.02179004857644003,-0.00013239245382364745,-7.129187098286459e-05,0.0005446259861151068,0.00020281604507994415
5982,-0.0018702541587127938,-0.010692789994821811,0.009447368040948503,-0.004278517675279418,-0.0021101574140193068,0.0023236188920621706,0.003095534409720251,0.0007824653605082739
5983,-0.0033056592802099796,-0.02123472705643994,0.006261789879892982,0.05682791876944343,0.04569663473402713,0.003700772080926459,-0.008163753812608789,-0.0014424142413509437
5985,-0.00010614760987751811,0.04797981239749423,-0.053484428171652706,-0.07489103113121562,0.06721166199695242,-0.011229365062808642,-0.0011663416923843228,-9.913664022273397e-05
5989,-0.04393078046850912,-0.010409904820410674,-0.004718277759944024,-0.018519214678235234,0.009126047857649344,-0.007702560909595229,0.00577948029979662,-1.4871698345413708e-05
5991,0.0075508016866435495,0.008519036716265206,-0.004423713184480802,-0.0005541426577101097,-0.02652430035882375,-0.06461121567102089,-0.003105131208043592,0.002754665868853094
5992,-0.04654543921686825,-0.06952127731166037,0.018206190215932876,-0.005440302884911055,-0.07786610809310744,-0.002093493113173973,0.000661279940654805,-0.0001430484895042371
5993,0.026123109200826368,0.013446389204570433,-0.013401294172836104,0.007944239283065516,0.020329587072856092,-0.014742453009197262,0.0003641372955560909,0.0001273846508830758
5994,-0.007172845894465387,-0.00805893290003858,0.01651158141430509,-0.10977002231840109,-0.0031328321589264383,-0.012653350575152277,-7.233322122979559e-05,5.450423894432389e-06
5997,0.0015572422964899287,-0.00402227027543616,0.005163559202298965,-0.004615631862096491,-0.007245092032057188,-0.02038824634381984,-0.002726388017535983,0.00027429661911851545
5998,-0.033220863220119384,0.002143999975821815,0.00014178103209635599,0.0029368261222179086,-0.010754446187565955,-0.09375855495455244,0.0002619973635958892,0.0005345026430067673
5999,-0.0028881633769701357,0.0020521826652076707,-0.011479915465033878,-0.020783675409122022,0.000859175759800554,-0.02473629405825744,-0.0044301263639331566,-0.001405198077358759
6002,0.007926778132693909,0.003640846826472365,0.029788321664195594,0.011776627593751709,0.0008284116748657045,-0.0005601752049258081,0.00015586081440418554,3.738964001373606e-05
6004,-0.03933688293810327,0.004111525289920302,0.028764804934436214,0.04097226562630736,0.04228075741756116,0.045439330317566626,-0.008678305515236845,-0.0021839555640056543
6005,-0.016811289574030174,-0.001169995259222209,-0.043417555722703643,0.10334990680738132,-0.004498553463503398,-0.016840013847782147,-3.1011072559980157e-06,-6.962190094190363e-07
6006,0.0705702225493807,0.050709279007012026,-0.04798544761442564,-0.055013497630464855,0.006748084076910989,0.08299550794655185,0.0003018984790903934,0.0011446777146072902
6008,-0.0039641277273738795,0.09511971730170168,-0.002307890719401555,0.020759172143684893,0.027170454357168573,-0.08653760942350569,0.0028905505187752705,0.0008560555194474761
6010,0.0018966182167416603,0.04219446419131436,0.02819324807628964,0.005884402866403367,0.03486283898317378,0.03145241026724088,-0.001950448852692769,0.0008655056470341013
6011,0.01946897764431459,-0.008540632267686813,1.4058372503395271e-05,0.011546299290935706,0.061915428329783646,0.01232850501409534,-0.0059347311444869644,0.006741130072599671
6012,0.0021891134892997586,-0.0005124068740206085,0.013859119515877079,0.01924953172819406,2.6265020511988074e-05,0.00012915689877535236,0.006469747908534009,-0.00048416412348503153
6013,-0.04693117587660322,-0.006720328771751183,0.0029251783987317374,-0.0002609398310879361,-0.037943374254122204,-0.012005174539070108,0.0005829827478621169,0.0003734172373361676
6015,-0.008000495444370143,-0.015156046036209368,0.010755978570450724,0.015688566340788877,-0.00015454474305382643,0.00028807447796232454,0.0006502262185495948,0.00017432929041999424
6017,-0.0038455231330390325,-0.009377613125738178,0.006848074874185392,-0.00039252571254529465,-0.009904796575889899,0.009453263459085873,-0.0001255890035834355,-1.6389696829890887e-05
6018,0.016983275799184867,-0.017887598727793927,-0.033930943990210155,-0.014081344901695785,-0.0016677392234045534,0.04758870580154055,-0.008311134399791318,-0.0030122355011281605
6020,-0.1861165793133254,-0.00440243185369442,-0.018570149727786613,-0.03174797044801659,-0.13589138805880324,0.1273669529522514,2.348263226998365e-06,2.5165601893892566e-06
6021,0.038273400820913926,0.03161606364169829,0.03546913924804615,-0.0995312583563127,-0.09622595224240019,-0.0248861862015832,-0.007978531992805162,0.012344108255174256
6022,0.022043732710590118,0.0248429228176191,-0.00039548728434620915,-0.000565829008024209,0.015176860362951503,-0.058402726912030356,-0.00015320104663330196,4.789388734126254e-05
6023,-0.03147980526195871,0.0544385182435831,-0.0007839769161296915,0.001872854680039435,0.047143644401389836,0.04801057102948818,-3.26422637373853e-05,6.674810103916081e-05
6024,-0.02670182970330577,0.024783220274080038,0.0018302276935862859,-0.015911421313828507,0.015423452434337797,0.0050661854790482975,0.005153613740415094,-0.0007578435272323801
6025,-0.009451876081974387,0.02654172002212062,0.0038341560388356526,-0.019716056178817228,-0.0026174407840538223,-0.017266179693746525,0.003564344794009775,-0.0009810119122109129
6028,0.08956494193225045,-0.04227908412004288,0.03877889696544749,-0.017350355450394452,0.056946029195380006,0.05846405358133746,0.007492995630712372,0.001966683956038379
6030,-0.01904521287368473,0.014193517570381937,-0.02038664726900619,-0.01193181722250108,0.0007736334294693313,-0.00044413887067693925,0.006925854656673509,0.006521606179374858
6032,0.01888174666085074,0.009954488762912207,0.006776598383051286,0.029130226199495405,-0.0019397035515557495,0.046101891959116605,-0.008311895197263181,-0.0045896376650919205
6035,0.01424723038509926,0.01275457434898794,0.01838534621426531,-0.01665996650753348,-0.02800586333308733,0.0001352286884713803,-0.000251038800785088,-1.6317016653205527e-05
6036,-0.0011141264025786636,0.0023294929647617924,0.00371784169227227,0.0017802288357290949,0.02197595404335399,-0.034378845734335896,-0.005445627814320598,-0.002313008703281694
6038,-0.04914919638929969,-0.007620963871969837,-0.014812508489080799,-0.012731870465131658,-0.00899248276757998,0.07483429457100794,0.0012486532587891194,0.010740520875044474
6039,-0.013013613548073243,0.008734993246938935,-0.0008060061327299685,0.003127623047108302,-0.006883071569765143,-0.03196268637797047,-0.00010835075421250509,0.0003884178917893807
6041,0.03365763204201737,0.023081874821009422,-0.01406373322142055,0.050966769775006596,-0.0074403888022522135,-0.012395109239560203,0.00577723294702457,-0.000633823095242108
6042,-0.03234254884056008,0.0005705445452184151,0.00899317394082194,-0.12110499558057981,-0.026305836457399506,0.018596590855209802,3.281834845727348e-06,-7.043338009490867e-06
6043,0.029611000387323717,0.07794839443828785,-0.04425483025106702,-0.11318122670092834,-0.06456537686320654,0.06454064438206389,-0.00021799461544100973,-0.000249105291391168
6046,0.019174866349725338,0.0014991189199263285,-0.008174451389521673,-0.006610719801781888,-0.002109055208418272,-0.002376680477571846,0.0025950894369768146,0.0002716557216090345
6047,0.01724899734337635,0.004036157342732286,-0.00027756305027610136,0.014567977422873964,,,0.0050198815403949375,0.0029734548749269884
6049,-0.017113404079783612,-0.0047240950319633246,-0.028162890504064307,0.04791003650729752,-0.017954912204566117,0.0010113469484879165,0.00016181540816615408,-2.7962905815105735e-06
6052,-0.026752597422968292,-0.005285501761920221,0.010635521305707206,0.023560703815194543,,,0.001718286086454222,-3.8615562827502725e-05
6053,0.007136507348328139,-0.032079170748041994,0.012963155010550599,0.03554929450891493,-0.0021536402309384316,-0.013079561995757619,0.006190687094197234,0.0038074486775344324
6054,-0.0018925718117255744,-0.00492900347660372,0.0371467486763977,0.009670969672665881,0.00806275365916562,-0.01841501829397281,-0.0035190514296846703,6.892608679799694e-05
6056,0.007249426736136047,0.023860264760657543,0.0015317225914447932,-0.02267354916188684,-0.03129200702658235,-0.023934006644497366,-0.0007532961138581563,0.00010710661493323537
6057,-0.01700783518089849,-0.005464482880815062,-0.03065372484649845,0.009856637404369161,0.012787110029598469,0.007461463868604923,1.742523612988521e-05,1.1375887599256659e-05
6058,-0.0005347224282694667,0.002243441046334822,-0.009191237666261733,-0.0032040622626629176,-0.0114373333946023,-0.01673844873725466,-0.004218653591797192,-0.0002520428317771364
6059,-0.08295558908529004,0.0009323158625724948,-0.11598483732508978,-0.013893931579620251,0.052381920929039406,0.06432396653657231,7.112264417616255e-06,2.8865942656401673e-05
6060,0.010572395218898857,0.011932802719498425,-0.0019478143860558732,-0.04302735824928552,-0.03429532845816324,0.0014349600495940865,-0.003632975517619807,0.003050912118327425
6061,-0.008677627374835416,-0.02074852015774702,0.02947253132734526,-0.00784384243624352,-3.692541642563593e-05,-4.7904425343029224e-05,0.007730462596125256,-0.005164934299379158
6063,-0.05114115090111592,0.0014128040807986572,0.1251409500972637,0.0945405807253443,0.027073101950232843,0.03425805232079697,0.0006538854933477282,0.0003332819219048437
6068,0.027847711269611528,0.008351916815485952,-0.0020485697273180045,-0.010854381172480172,0.016530549823386052,-0.010381120064798712,0.002069782191843482,-0.00045518641026259983
6070,-0.015471204991020069,-0.03124367493648078,-0.01641145363266029,-0.032928352685084504,-0.017974725602586956,0.0009379017792128102,0.0012556356208122163,0.00045407904759161454
6072,-0.055837635500576646,0.003874561611465729,0.004597423003374986,-0.030121637883226814,-0.05310137232139483,0.06162833863824235,-0.003134927982491223,0.0007375142753057412
6077,-0.026633681491203712,0.037605657963055386,-0.0022456799618091167,0.017202460803651065,-0.03429425932214424,0.058692851357435086,-0.007907906310252741,-0.0024489603701277223
6080,-0.011779477592801998,0.009193826457277763,0.016189235391894742,-0.013288443301760872,3.818947137572043e-05,-6.648889347601174e-05,0.0006743208529410008,-0.00015193564124006982
6081,-0.11871718107434982,-0.003039784377011786,-0.04828383572917718,0.008687626148099216,0.04598350246784225,0.10922701997382653,7.574938756170778e-05,5.123818948481046e-06
6083,-0.003965476028369533,0.05187137749105948,-0.023097116464818837,-0.04769945975383138,-0.025705575849850285,0.07410383487934717,-0.0012113679222866857,0.0010603136788282003
6087,-0.033101248523067096,-0.021217170427529772,0.34350080215571477,-0.004144113941641587,-0.031247725696453156,-0.027964424811443137,1.177985042611302e-05,1.5333204637715312e-05
6088,-0.03580069980849211,-0.033691385093068765,-0.002102325341109464,-0.0649985269474068,0.061439314445143674,-0.03453145485294549,-0.0027413550815495284,-0.0011544098949725695
6091,-0.0050718799859487415,-0.002782464213833367,0.0010950820961677194,0.014184692530695117,,,0.0001581866858575413,-0.0008789831778819388
6092,-0.022352254768188008,0.001002187832934253,0.01014566876297309,-0.008718928992756118,0.007255691428534605,-0.042365530454643904,-0.0024893376129559567,-0.0011556700374788945
6093,-0.02214880983214283,0.010179602058906896,-0.0010497973118528802,-0.0016803029583536847,-4.258190695915388e-05,-3.188737993469747e-05,0.00901533413077732,0.008160125101216763
6094,-0.007731960552379699,-0.00224388753305985,-0.014393591465186187,0.0036034869869191717,0.05674648248565791,-0.026455494351924878,-0.002514994827948147,-0.0001513089493350547
6095,-0.04705553402058625,0.034986536034904085,-0.04811113835437488,-0.03858590203778561,-0.004659116817883497,0.054962806950387924,2.687279166955179e-05,-2.5519148701894444e-05
6097,-0.0007328981982628732,0.000445844608305002,-0.05958708895552714,-0.008247860275956538,0.00027062637317228365,-0.0003299736051090322,0.0007854341999220813,0.00019288014901717098
6098,0.018135066207231505,0.057293243464929956,0.0055515411767471535,-0.016741523525388362,0.06734044025849832,-0.008722763559653736,-0.00045635863523130427,3.457007134080955e-05
6099,-0.016561023432565998,0.029483863405714385,0.001300289300672874,-0.008678419819335986,-0.01263898122852391,0.0012719095622719056,0.0024672264699004947,0.00019829785319074538
6101,-0.04600646656333632,0.01321954429669716,-0.10919267873910503,-0.036679734721907956,0.014097003941814193,-0.045484197778961885,2.8851900834837635e-05,1.538247782946308e-05
6102,-0.027110266947743652,-0.029681766076998153,-0.003557764264793063,-0.01170829092738309,0.040597040400702125,0.009863098952052866,-0.00044408789928896753,-0.00012191455685485479
6103,-0.003627102956403005,-0.00759297671775481,-0.03361757567957066,-0.025537338528347733,-0.0003468902211220535,0.0003960827307325578,0.00011786828568822669,5.78730010594113e-05
6104,0.005429534879200485,0.012658522685987742,0.0019451230814718724,0.018899489129739995,0.02126537642472561,-0.005648616059765148,-0.00015530793374898306,-3.0072241042920446e-05
6105,0.006861825417490654,0.00404750212474837,-0.0022396482240402303,0.006625038007124325,2.0923592974997784e-05,6.125216287657721e-07,0.0028771649674338225,-9.753140605767915e-05
6106,0.009514914955985254,-0.09208311535943957,0.059683388961697253,0.08761068148446116,0.08809535688411534,0.04551786091526715,-0.0008834748776954936,0.00013169771699841185
6107,0.011872138669575002,0.01747690086678584,6.371012882844552e-05,0.011271152772018997,-1.863388822177091e-05,1.2507773705957782e-05,0.0024954295042076517,-5.427301421780974e-05
6108,-0.013215639795703176,0.017966317334157607,0.0014673844068705875,0.026999689193335875,-0.033225102325144425,-0.0247214477125054,-0.003977427183728876,0.0007008451876862915
6110,0.012490375151419325,0.012209841567025925,0.001446391143215975,-0.01681939624633044,-0.00022763447528416635,0.00019667853556414866,0.002557957722746491,-0.0001987962337502947
6111,-0.005039272532878667,0.003516821297698084,-0.0022775997454380307,-0.0029883092114424996,-0.013360069891098197,0.0023027053159098165,-5.225313250506344e-05,-2.5517329180397526e-05
6113,0.03470380296367181,1.129851212123538e-05,0.034422736462317735,-0.05872513615705832,-0.020625033486801583,-0.027348433635834307,6.643605040333099e-05,2.562350919608655e-05
6114,-0.013361729435211274,0.013457824113077825,0.04716083518665201,0.02931512468701317,1.8798849836876898e-05,1.4696812780594589e-05,0.003922988618264466,-4.358861286751343e-05
6115,0.012050827890887279,-0.019814398729592623,-0.02407226627599766,0.020300798405934423,-0.017617866051175945,0.05037711186184892,-0.004635972491611232,0.0003868209814437703
6116,-0.0319307258562061,-0.002222496404692935,-0.0025695120514844356,-0.05326398648685919,0.02930014076498777,0.01200166382228515,0.00023599474876505398,-0.00010253235940086566
6117,0.04856325746071769,-0.002932579209109504,0.005923193627384227,-0.026906352192241037,0.03869171272355033,0.007181498533712493,0.003159011477147184,0.002437329000432229
6118,-0.10993918903240332,-0.09708504172392732,-0.0017707596356070548,0.010972843220384406,0.12354157278019857,0.05956243006057804,0.0005471567445842116,0.00022333939165944543
