,j,k,m1,m2,n1,n2,acosl1,asinl1,acosl2,asinl2,k1,h1,k2,h2
4194,5.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4195,11.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4196,7.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4197,13.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4198,5.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4200,7.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4201,11.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4202,9.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4203,13.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4207,5.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4208,14.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4209,4.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4211,7.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4212,4.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4213,13.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4214,13.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4216,5.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4217,8.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4218,9.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4220,3.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4222,9.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4223,5.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4224,6.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4225,5.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4226,9.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4228,4.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4229,5.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4230,4.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4231,2.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4233,11.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4234,7.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4235,7.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4236,5.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4237,5.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4238,15.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4240,11.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4241,13.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4242,10.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4245,8.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4248,8.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4250,12.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4254,13.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4256,3.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4257,6.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4258,13.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4259,12.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4260,13.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4261,7.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4265,4.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4266,3.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4267,9.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4270,8.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4271,7.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4272,13.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4273,13.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4275,11.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4276,6.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4278,4.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4280,4.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4283,12.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4284,15.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4286,12.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4287,7.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4288,14.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4289,11.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4290,13.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4291,2.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4292,17.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4293,7.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4295,9.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4300,5.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4301,15.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4303,5.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4305,9.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4306,9.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4307,5.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4308,4.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4309,7.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4310,13.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4311,7.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4312,11.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4313,4.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4315,6.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4316,7.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4318,9.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4319,11.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4322,6.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4323,4.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4325,4.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4326,6.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4327,9.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4329,7.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4330,10.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4331,6.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4334,7.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4336,15.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4337,4.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4338,12.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4339,10.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4341,9.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4344,13.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4350,7.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4352,6.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4353,5.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4354,6.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4355,2.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4356,7.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
4357,11.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
4359,7.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
