,Unnamed: 0,runstring,t
735,735,0000735.bin,25186161.073942263
736,736,0000736.bin,27468775.40879141
737,737,0000737.bin,18097990.143779956
738,738,0000738.bin,9696536.009348705
739,739,0000739.bin,16004120.052511895
740,740,0000740.bin,9855809.064867731
741,741,0000741.bin,23286113.25747279
742,742,0000742.bin,35734540.13892359
743,743,0000743.bin,13053451.012304
744,744,0000744.bin,10330580.040176595
745,745,0000745.bin,11354706.700721657
746,746,0000746.bin,10588420.779724665
747,747,0000747.bin,15529969.17333897
748,748,0000748.bin,13254995.49600254
749,749,0000749.bin,9398276.569052907
750,750,0000750.bin,27551120.12186889
751,751,0000751.bin,21316296.63149161
752,752,0000752.bin,17298954.543567583
753,753,0000753.bin,12150449.455955975
754,754,0000754.bin,9544082.342120547
755,755,0000755.bin,11952887.259355206
756,756,0000756.bin,12176705.535922322
757,757,0000757.bin,13850240.967389552
758,758,0000758.bin,8863421.636411399
759,759,0000759.bin,12038754.702129146
760,760,0000760.bin,14771654.692723034
761,761,0000761.bin,14657046.76512022
762,762,0000762.bin,20482372.08432136
763,763,0000763.bin,9665646.686555754
764,764,0000764.bin,8752587.749048358
765,765,0000765.bin,18665795.097893585
766,766,0000766.bin,14121028.337790782
767,767,0000767.bin,42085879.08041049
768,768,0000768.bin,12443328.376388868
769,769,0000769.bin,28644570.042064186
770,770,0000770.bin,13139669.62535008
771,771,0000771.bin,46414317.41380232
772,772,0000772.bin,13664084.38548934
773,773,0000773.bin,10646792.088955898
774,774,0000774.bin,9589854.16912331
775,775,0000775.bin,10442435.46965743
776,776,0000776.bin,14704672.984750543
777,777,0000777.bin,13520122.326143306
778,778,0000778.bin,10192437.878724203
779,779,0000779.bin,18671187.82228377
780,780,0000780.bin,8191472.926355213
781,781,0000781.bin,25282413.83576382
782,782,0000782.bin,14738733.727397662
783,783,0000783.bin,20871175.550411217
784,784,0000784.bin,20365416.225615818
785,785,0000785.bin,16409829.76027641
786,786,0000786.bin,13206648.558582071
787,787,0000787.bin,16039708.913322084
788,788,0000788.bin,13198296.75353011
789,789,0000789.bin,15973116.239214383
790,790,0000790.bin,16440364.168093912
791,791,0000791.bin,11394720.070756815
792,792,0000792.bin,18855748.881741364
793,793,0000793.bin,11147055.640583385
794,794,0000794.bin,9026788.210690089
795,795,0000795.bin,31052509.654661033
796,796,0000796.bin,13992300.092055589
797,797,0000797.bin,7342278.1126136985
798,798,0000798.bin,9274098.766520014
799,799,0000799.bin,21437018.55515715
800,800,0000800.bin,12616723.34501672
801,801,0000801.bin,15966074.664985366
802,802,0000802.bin,13559053.614630107
803,803,0000803.bin,10274053.831154738
804,804,0000804.bin,31809518.411972083
805,805,0000805.bin,12274695.07973581
806,806,0000806.bin,13602919.525056059
807,807,0000807.bin,72882830.03372365
808,808,0000808.bin,25105686.00882436
809,809,0000809.bin,12179333.973748526
810,810,0000810.bin,24094637.87514766
811,811,0000811.bin,10316902.568279648
812,812,0000812.bin,13062134.294130119
813,813,0000813.bin,10811596.006934358
814,814,0000814.bin,9013905.449217793
815,815,0000815.bin,27295564.06904713
816,816,0000816.bin,32835309.803130474
817,817,0000817.bin,36232372.55959143
818,818,0000818.bin,14445242.686108898
819,819,0000819.bin,11208213.774857854
820,820,0000820.bin,12207499.785231784
821,821,0000821.bin,20155187.767067246
822,822,0000822.bin,19321010.86827808
823,823,0000823.bin,158973213.57620695
824,824,0000824.bin,11678527.370293384
825,825,0000825.bin,24766690.470543608
826,826,0000826.bin,23244555.88894565
827,827,0000827.bin,13974766.959183253
828,828,0000828.bin,9844149.157730464
829,829,0000829.bin,22430548.8824229
830,830,0000830.bin,16341500.37440934
831,831,0000831.bin,13492599.147494312
832,832,0000832.bin,14301959.389525712
833,833,0000833.bin,66133817.99183637
834,834,0000834.bin,36028318.0347803
835,835,0000835.bin,32497990.09045352
836,836,0000836.bin,8849711.085831117
837,837,0000837.bin,24994196.659097157
838,838,0000838.bin,21464399.64298735
839,839,0000839.bin,15324037.210962603
840,840,0000840.bin,27660862.913093857
841,841,0000841.bin,35426119.81728517
842,842,0000842.bin,9745496.59324199
843,843,0000843.bin,9512449.97242716
844,844,0000844.bin,16146440.751873162
845,845,0000845.bin,14844907.882479172
846,846,0000846.bin,18435275.668686915
847,847,0000847.bin,19467014.832531177
848,848,0000848.bin,17378896.81968659
849,849,0000849.bin,40496449.58512735
850,850,0000850.bin,14543449.0063813
851,851,0000851.bin,10506959.609391525
852,852,0000852.bin,35367645.11882505
853,853,0000853.bin,49687413.04712065
854,854,0000854.bin,15139634.885017954
855,855,0000855.bin,8619635.820881417
856,856,0000856.bin,13335023.415403726
857,857,0000857.bin,11824489.519101495
858,858,0000858.bin,9188048.873755895
859,859,0000859.bin,8131753.3167178
860,860,0000860.bin,10767522.88985012
861,861,0000861.bin,29570311.953997064
862,862,0000862.bin,9165370.374736186
863,863,0000863.bin,16309093.058023712
864,864,0000864.bin,19297803.464547865
865,865,0000865.bin,9800480.815262165
866,866,0000866.bin,10658302.069573568
867,867,0000867.bin,24611776.392763373
868,868,0000868.bin,15544973.866377102
869,869,0000869.bin,18925222.55333409
870,870,0000870.bin,11263785.222360682
871,871,0000871.bin,8945500.267712697
872,872,0000872.bin,13255638.47645663
873,873,0000873.bin,18755804.53257622
874,874,0000874.bin,8241595.20013973
875,875,0000875.bin,13390678.35599739
876,876,0000876.bin,14458169.55234877
877,877,0000877.bin,9756788.686968513
878,878,0000878.bin,16223156.685792875
879,879,0000879.bin,11632205.83377485
880,880,0000880.bin,22176028.79576896
881,881,0000881.bin,10824802.478382654
882,882,0000882.bin,11029584.399720408
883,883,0000883.bin,15711166.515772125
884,884,0000884.bin,11929675.76463027
885,885,0000885.bin,21681298.256345097
886,886,0000886.bin,15766826.241277697
887,887,0000887.bin,15356794.86502689
888,888,0000888.bin,10087483.943700952
889,889,0000889.bin,11931551.585304542
890,890,0000890.bin,10370062.216627425
891,891,0000891.bin,16989665.2781439
892,892,0000892.bin,13500989.024175184
893,893,0000893.bin,22320769.961705748
894,894,0000894.bin,32456500.542715486
895,895,0000895.bin,17680671.706978187
896,896,0000896.bin,36816019.01663799
897,897,0000897.bin,56647771.257982805
898,898,0000898.bin,42321260.15338664
899,899,0000899.bin,15738332.559908934
900,900,0000900.bin,14414355.166756695
901,901,0000901.bin,16934472.32296063
902,902,0000902.bin,12381124.983972356
903,903,0000903.bin,14426433.232808609
904,904,0000904.bin,9219794.416812645
905,905,0000905.bin,11230570.922123745
906,906,0000906.bin,62758936.664782874
907,907,0000907.bin,14316735.170471711
908,908,0000908.bin,11028663.89533783
909,909,0000909.bin,12719719.283855407
910,910,0000910.bin,14516037.684397038
911,911,0000911.bin,18342560.96079061
912,912,0000912.bin,35781707.07213599
913,913,0000913.bin,9976523.22173724
914,914,0000914.bin,42051621.05086933
915,915,0000915.bin,16937041.746531136
916,916,0000916.bin,14574152.064697292
917,917,0000917.bin,24243853.203223184
918,918,0000918.bin,17334441.67228758
919,919,0000919.bin,45720374.79339104
920,920,0000920.bin,25279446.918950643
921,921,0000921.bin,9754353.586969499
922,922,0000922.bin,16239052.133598654
923,923,0000923.bin,19107539.979144704
924,924,0000924.bin,9359311.093219182
925,925,0000925.bin,18410798.739589963
926,926,0000926.bin,31544080.97965595
927,927,0000927.bin,16639248.38441082
928,928,0000928.bin,29959180.25942953
929,929,0000929.bin,21508379.073501233
930,930,0000930.bin,11508458.394686418
931,931,0000931.bin,11699531.360414963
932,932,0000932.bin,25005253.530203503
933,933,0000933.bin,31845737.6308599
934,934,0000934.bin,19584479.48636816
935,935,0000935.bin,32595758.834362574
936,936,0000936.bin,16212689.467297709
937,937,0000937.bin,15852869.615471328
938,938,0000938.bin,17037612.64104946
939,939,0000939.bin,16042495.52944119
940,940,0000940.bin,14443650.562082937
941,941,0000941.bin,22103880.848817915
942,942,0000942.bin,31788451.662455402
943,943,0000943.bin,11776908.304411799
944,944,0000944.bin,15756505.898493472
945,945,0000945.bin,16624815.244573269
946,946,0000946.bin,17671491.072624996
947,947,0000947.bin,13037998.826816563
948,948,0000948.bin,37469906.24739135
949,949,0000949.bin,9605872.499238003
950,950,0000950.bin,13385895.11685834
951,951,0000951.bin,9961376.785058584
952,952,0000952.bin,12804374.897492196
953,953,0000953.bin,14781593.28256735
954,954,0000954.bin,11572602.169314565
955,955,0000955.bin,14324546.767350823
956,956,0000956.bin,21790052.860627875
957,957,0000957.bin,11182406.434690692
958,958,0000958.bin,14761033.941703366
959,959,0000959.bin,14021745.48368737
960,960,0000960.bin,12092497.969510756
961,961,0000961.bin,14472743.396514876
962,962,0000962.bin,8025381.805021181
963,963,0000963.bin,35920938.096123524
964,964,0000964.bin,29698915.44596506
965,965,0000965.bin,19452285.09805328
966,966,0000966.bin,8546946.764255824
967,967,0000967.bin,21261463.37663296
968,968,0000968.bin,15705124.84758179
969,969,0000969.bin,10876318.269835347
970,970,0000970.bin,55489814.1736452
971,971,0000971.bin,20554851.784104258
972,972,0000972.bin,9668468.183914047
973,973,0000973.bin,20815929.54521552
974,974,0000974.bin,8852432.517199384
975,975,0000975.bin,13491240.304386066
976,976,0000976.bin,15999188.828552334
977,977,0000977.bin,9213271.207085673
978,978,0000978.bin,16051300.097716425
979,979,0000979.bin,9891024.564111687
980,980,0000980.bin,17822373.21171101
981,981,0000981.bin,16395218.608174084
982,982,0000982.bin,12689526.823236585
983,983,0000983.bin,15093344.068966432
984,984,0000984.bin,21064324.81775766
985,985,0000985.bin,8379139.730446094
986,986,0000986.bin,13374402.126995418
987,987,0000987.bin,18328882.171311677
988,988,0000988.bin,17637787.672522873
989,989,0000989.bin,19033141.948892355
990,990,0000990.bin,43685695.4885719
991,991,0000991.bin,20790666.714030046
992,992,0000992.bin,38679325.51242479
993,993,0000993.bin,9122859.216426749
994,994,0000994.bin,12633618.14408608
995,995,0000995.bin,12195428.376427691
996,996,0000996.bin,14659814.034029432
997,997,0000997.bin,14714640.631630128
998,998,0000998.bin,51633878.165984735
999,999,0000999.bin,18866274.142747626
